transaction_id,customer_name,customer_email,transaction_date,transaction_time,amount,transaction_type,merchant,location,starting_balance,ending_balance,is_fraud,day_of_week,hour,amount_category
TXN-009576,Terri Wade,ianguerrero@example.net,2026-04-28,19:54:38,96.66,DEPOSIT,Rice-Cummings,North Brookestad,768.0,864.66,0,Tuesday,19,Small
TXN-009577,Lisa Durham,william19@example.com,2026-06-23,01:25:33,52.53,WITHDRAWAL,Dickson-Nunez,West Johnside,28933.77,28881.24,0,Tuesday,1,Small
TXN-009578,Stephanie Smith DDS,pschwartz@example.net,2026-06-07,18:22:35,79.43,PAYMENT,Howard-Martinez,South George,66619.79,66699.21999999999,0,Sunday,18,Small
TXN-009579,Alexa Davidson,johnsonaaron@example.com,2026-05-17,04:13:09,15.79,WITHDRAWAL,Frazier PLC,New Joshua,1362.13,1346.3400000000001,0,Sunday,4,Micro
TXN-009580,Rebecca Knight,williamchambers@example.com,2026-04-18,18:53:26,19.16,WITHDRAWAL,Fowler-Dalton,Oliviachester,485.83,466.66999999999996,0,Saturday,18,Micro
TXN-009581,Christopher Armstrong,annette40@example.net,2026-07-04,05:48:34,39.32,PURCHASE,Brown-Jones,New Richardmouth,4783.68,4744.360000000001,0,Saturday,5,Micro
TXN-009582,Zachary Hawkins,iwashington@example.com,2026-07-10,15:05:55,117.55,DEPOSIT,Newman Group,South Scott,1076.06,1193.61,0,Friday,15,Small
TXN-009583,Barbara Warren MD,michelle59@example.com,2026-07-09,07:06:03,9.7,TRANSFER,Montgomery-Lee,Evansfurt,27351.85,27342.149999999998,0,Thursday,7,Micro
TXN-009584,Melissa Johnson,adalton@example.net,2026-05-09,00:04:42,67.64,DEPOSIT,"Shea, Bell and Sheppard",Lake Paula,558.67,626.31,0,Saturday,0,Small
TXN-009585,Tracy Montes,tgoodman@example.org,2026-07-09,15:59:47,118.5,WITHDRAWAL,Hayes-Wilson,West Maria,4050.79,3932.29,0,Thursday,15,Small
TXN-009586,Ronald Robinson,dustinhart@example.org,2026-05-03,13:47:07,65.19,PURCHASE,Reyes PLC,Villanuevaside,3724.9,3659.71,0,Sunday,13,Small
TXN-009587,Dustin Valenzuela,katherine47@example.org,2026-04-29,22:33:05,28.36,PURCHASE,Nguyen-White,Cassandrachester,9319.55,9291.189999999999,0,Wednesday,22,Micro
TXN-009588,Mary Wilson,katherine39@example.org,2026-04-24,08:06:47,33.22,PURCHASE,Collins-Gilmore,Stacyhaven,1201.88,1168.66,0,Friday,8,Micro
TXN-009589,Heather Vaughn,darrelltaylor@example.org,2026-06-29,16:02:32,172.23,DEPOSIT,"Adams, Hicks and Smith",Maciasborough,18141.16,18313.39,0,Monday,16,Small
TXN-009590,Elizabeth Fletcher,yblake@example.net,2026-05-15,20:46:29,439.56,PURCHASE,"Jones, Alexander and Manning",East Jacobfurt,14526.03,14086.470000000001,0,Friday,20,Medium
TXN-009591,Benjamin Alvarez,byrdmichael@example.net,2026-05-21,22:00:06,65.1,DEPOSIT,Rodriguez and Sons,South Destinybury,295.44,360.53999999999996,0,Thursday,22,Small
TXN-009592,David Rice,zcameron@example.com,2026-07-03,22:56:57,366.89,PURCHASE,"Hoffman, Lucas and Jones",Port Robert,23296.16,22929.27,0,Friday,22,Medium
TXN-009593,Nancy Kline,tylerjames@example.org,2026-05-14,18:29:58,45.97,PURCHASE,Bailey and Sons,Christinaton,11870.17,11824.2,0,Thursday,18,Micro
TXN-009594,Paula Mercado,williamsjohnny@example.net,2026-06-11,18:22:51,64.57,PAYMENT,Singleton-Clark,Caldwellport,28336.76,28401.329999999998,0,Thursday,18,Small
TXN-009595,Robin Wyatt,haydencarrie@example.com,2026-06-04,23:22:51,53.79,DEPOSIT,Robertson Group,East Jackie,57987.16,58040.950000000004,0,Thursday,23,Small
TXN-009596,Beth Medina,jessica26@example.com,2026-05-28,19:51:45,197.58,PAYMENT,Walker and Sons,Lake Dannyhaven,44192.8,44390.380000000005,0,Thursday,19,Small
TXN-009597,Michael Lowe,cbrown@example.com,2026-05-04,19:48:50,56.61,PAYMENT,Jordan Inc,Karabury,5472.79,5529.4,0,Monday,19,Small
TXN-009598,Robert Rodriguez,amber97@example.org,2026-06-17,20:33:22,34.15,DEPOSIT,"Graham, Bolton and Villanueva",Bankshaven,10572.21,10606.359999999999,0,Wednesday,20,Micro
TXN-009599,Michael Robinson,mprice@example.com,2026-06-18,05:27:25,221.19,PAYMENT,Erickson Inc,Gainesburgh,100000.0,100221.19,0,Thursday,5,Medium
TXN-009600,Andrea Rodriguez,saraflores@example.net,2026-06-07,16:50:29,145.77,DEPOSIT,"Moore, Carlson and Ramirez",Jenniferview,8832.04,8977.810000000001,0,Sunday,16,Small
TXN-009601,Emily Ortiz,susanreeves@example.net,2026-06-04,05:21:44,56.21,TRANSFER,"Hart, Frazier and Watson",South Williamside,6714.8,6658.59,0,Thursday,5,Small
TXN-009602,Michael Fleming,flemingjohn@example.com,2026-06-13,14:55:54,61.57,DEPOSIT,Carr LLC,New Angela,3546.76,3608.3300000000004,0,Saturday,14,Small
TXN-009603,Troy Lopez,jacquelinedixon@example.net,2026-05-04,21:53:26,107.18,PAYMENT,Graves Inc,East Loganborough,1757.32,1864.5,0,Monday,21,Small
TXN-009604,Steven Garcia,linda88@example.org,2026-05-24,13:13:01,95.87,TRANSFER,Serrano Inc,West Alexander,1697.75,1601.88,0,Sunday,13,Small
TXN-009605,Caleb Cooke,youngdonald@example.net,2026-07-11,18:54:39,61.58,DEPOSIT,Wilkins Ltd,North Stephen,14987.88,15049.46,0,Saturday,18,Small
TXN-009606,Amy Allison,sophiaguerrero@example.com,2026-04-23,23:35:03,107.28,PURCHASE,"Underwood, Perkins and Christian",Kimberlyport,5017.06,4909.780000000001,0,Thursday,23,Small
TXN-009607,Alex Torres,ryanchristopher@example.net,2026-06-26,05:30:44,20.96,WITHDRAWAL,"Johnson, Barnett and Castro",Murphyburgh,5626.19,5605.23,0,Friday,5,Micro
TXN-009608,Megan Howell,qgarcia@example.net,2026-06-27,02:47:33,153.0,PAYMENT,Brewer-Douglas,East Tracyburgh,1640.07,1793.07,0,Saturday,2,Small
TXN-009609,Laura Wolfe,zkennedy@example.com,2026-04-18,03:00:46,700.0,DEPOSIT,FRAUD_Rowe LLC,Cooperton,96.17,820.3399999999999,1,Saturday,3,Medium
TXN-009610,Jimmy Griffith,jacqueline31@example.net,2026-05-04,01:03:38,197.23,TRANSFER,Davis Inc,Amandaview,8683.74,8486.51,0,Monday,1,Small
TXN-009611,Jason Ortiz,iweiss@example.net,2026-06-14,20:34:01,154.71,PAYMENT,"Carter, Hart and Marshall",Grantberg,3882.83,4037.54,0,Sunday,20,Small
TXN-009612,Deborah Pruitt,jeffrey99@example.net,2026-07-09,12:26:35,156.13,WITHDRAWAL,Hernandez-Adams,Port Kathleen,10962.8,10806.67,0,Thursday,12,Small
TXN-009613,Amy Wilson,joshuahernandez@example.org,2026-06-12,20:20:10,43.56,PAYMENT,Farrell and Sons,Lake Johnchester,4669.44,4713.0,0,Friday,20,Micro
TXN-009614,Robert Harris,janet63@example.com,2026-05-09,21:57:09,74.94,DEPOSIT,"Clark, Mullen and Ray",Johnsonview,577.87,652.81,0,Saturday,21,Small
TXN-009615,Dana Turner,abigail59@example.org,2026-04-23,02:26:05,184.41,TRANSFER,Harrington Inc,Hectorchester,1278.52,1094.11,0,Thursday,2,Small
TXN-009616,Scott Ball,kimberlymedina@example.net,2026-06-28,02:10:45,20.13,PAYMENT,"Williams, Osborne and Henry",Port Kevinton,1327.87,1348.0,0,Sunday,2,Micro
TXN-009617,Zachary Clark,linda54@example.org,2026-05-23,10:35:20,40.49,PAYMENT,Adams Inc,Davisstad,13942.8,13983.289999999999,0,Saturday,10,Micro
TXN-009618,John Young,jonestroy@example.net,2026-06-07,10:36:54,104.92,TRANSFER,Miller PLC,North Johnton,23708.15,23603.230000000003,0,Sunday,10,Small
TXN-009619,Joseph York,rebecca24@example.com,2026-06-27,21:54:23,46.22,TRANSFER,Olson LLC,Delgadochester,11061.82,11015.6,0,Saturday,21,Micro
TXN-009620,Michael Rocha,adam74@example.net,2026-05-26,09:24:03,1540.13,PURCHASE,"Smith, Marquez and Edwards",Davistown,5084.99,3544.8599999999997,0,Tuesday,9,Large
TXN-009621,Chloe Fuller,thomashooper@example.com,2026-05-16,08:32:51,213.08,WITHDRAWAL,Gonzalez-Martin,West Charles,8436.11,8223.03,0,Saturday,8,Medium
TXN-009622,Ms. Allison Miles,thomasthomas@example.net,2026-05-21,08:52:16,21.71,WITHDRAWAL,Mccall Inc,East Makaylaborough,7177.64,7155.93,0,Thursday,8,Micro
TXN-009623,Richard Shaw,lindamonroe@example.org,2026-06-02,17:03:45,122.3,DEPOSIT,Bowen Inc,Jimmyshire,2019.04,2141.34,0,Tuesday,17,Small
TXN-009624,Dr. Pam Gibson,debramaldonado@example.org,2026-05-25,04:47:02,37.19,WITHDRAWAL,Wolf Ltd,Port Lisamouth,8442.0,8404.81,0,Monday,4,Micro
TXN-009625,Dominic Mitchell,sharonmartinez@example.com,2026-07-04,12:28:18,34.04,DEPOSIT,Rivera Inc,Wilsonbury,73164.7,73198.73999999999,0,Saturday,12,Micro
TXN-009626,Brian Rodriguez,ashleygaines@example.org,2026-06-08,20:35:31,100.9,WITHDRAWAL,Valdez Group,New Joan,475.82,374.91999999999996,0,Monday,20,Small
TXN-009627,Reginald Holland,elizabeth87@example.org,2026-07-05,03:17:28,53.84,PURCHASE,"FRAUD_Howard, Lang and Larson",Williamfort,1964.12,1910.28,1,Sunday,3,Small
TXN-009628,Aaron Tucker,judybeard@example.org,2026-05-09,23:22:49,1004.63,DEPOSIT,Olson Ltd,South Barbara,790.86,1795.49,0,Saturday,23,Large
TXN-009629,Kelly Harvey,gutierrezpaula@example.org,2026-07-01,15:05:53,80.14,PAYMENT,Reeves-Oneill,Robertview,1330.43,1410.5700000000002,0,Wednesday,15,Small
TXN-009630,Lisa Rhodes MD,nchavez@example.org,2026-05-03,01:26:19,148.3,DEPOSIT,"Nguyen, Jackson and Cunningham",Stanleystad,1362.63,1510.93,0,Sunday,1,Small
TXN-009631,Lance Rosario,ztorres@example.com,2026-06-02,11:38:58,28.82,WITHDRAWAL,Wagner-Adams,West Michelleton,2223.99,2195.1699999999996,0,Tuesday,11,Micro
TXN-009632,John Juarez,hebertscott@example.com,2026-06-03,21:26:51,66.73,PAYMENT,Jones LLC,Bridgetview,1226.15,1292.88,0,Wednesday,21,Small
TXN-009633,Richard Rice,michael28@example.org,2026-05-23,21:11:45,52.52,WITHDRAWAL,Conrad-Page,Donaldton,17624.47,17571.95,0,Saturday,21,Small
TXN-009634,Kim Smith,melissa16@example.org,2026-07-12,15:45:23,65.38,PURCHASE,Carson Group,Millsberg,543.92,478.53999999999996,0,Sunday,15,Small
TXN-009635,Maria Johnson,nanderson@example.com,2026-05-18,15:17:59,56.71,TRANSFER,Gonzalez-Dunn,East Alan,3234.09,3177.38,0,Monday,15,Small
TXN-009636,Elizabeth Stanton,michael27@example.org,2026-05-09,21:23:57,23.66,WITHDRAWAL,Thomas-Mitchell,Billton,34165.34,34141.67999999999,0,Saturday,21,Micro
TXN-009637,Benjamin Evans,thompsonjuan@example.net,2026-07-06,23:32:27,214.34,PURCHASE,Mccann-Coleman,Walkerburgh,25470.06,25255.72,0,Monday,23,Medium
TXN-009638,Taylor Hughes,davidsantos@example.org,2026-07-07,13:02:53,133.24,WITHDRAWAL,Day-Clark,North Anthonymouth,128.95,-4.2900000000000205,0,Tuesday,13,Small
TXN-009639,Mr. Brian Dominguez,emily64@example.org,2026-05-30,20:06:48,417.94,DEPOSIT,Hamilton-Morris,Garystad,816.19,1234.13,0,Saturday,20,Medium
TXN-009640,Brandon Jones,yhill@example.net,2026-05-26,03:11:20,41.17,WITHDRAWAL,Brock-Smith,West Erictown,3768.71,3727.54,0,Tuesday,3,Micro
TXN-009641,Victoria Jefferson,chambersrobert@example.org,2026-07-11,08:20:11,357.18,DEPOSIT,Anderson Inc,South Jeffreyville,14471.42,14828.6,0,Saturday,8,Medium
TXN-009642,Lisa Andrews,allison79@example.org,2026-06-08,14:15:10,222.8,PAYMENT,Thomas-Little,Velasquezview,1867.32,2090.12,0,Monday,14,Medium
TXN-009643,Loretta Cummings,stewartwanda@example.org,2026-07-02,19:34:29,64.87,WITHDRAWAL,Blackwell Group,Lake Dennis,5008.62,4943.75,0,Thursday,19,Small
TXN-009644,Lisa Henderson,westjared@example.net,2026-06-05,04:38:39,79.04,PAYMENT,"Townsend, Gibbs and Padilla",Penaton,11316.04,11395.080000000002,0,Friday,4,Small
TXN-009645,Joel Carpenter,wtravis@example.org,2026-05-05,17:18:04,206.46,DEPOSIT,"Brown, Smith and Padilla",Patriciaside,7237.36,7443.82,0,Tuesday,17,Medium
TXN-009646,Tiffany York,heathergardner@example.org,2026-06-09,19:51:59,7.2,PURCHASE,"Davis, King and Becker",East Robert,3611.88,3604.6800000000003,0,Tuesday,19,Micro
TXN-009647,Alexander Rodriguez,thomasjessica@example.net,2026-05-23,13:06:12,80.73,PAYMENT,Houston Inc,West Andreaview,3835.44,3916.17,0,Saturday,13,Small
TXN-009648,Anthony Hayden,francisco56@example.net,2026-05-29,08:46:02,42.34,TRANSFER,Sharp-Hunt,Lake Melissafort,408.63,366.28999999999996,0,Friday,8,Micro
TXN-009649,Regina Powell,lpeck@example.com,2026-06-15,13:50:01,143.04,DEPOSIT,Harris and Sons,Lauriestad,1746.81,1889.85,0,Monday,13,Small
TXN-009650,Thomas James,blong@example.org,2026-04-25,18:48:47,159.92,TRANSFER,"Perry, Fleming and Barry",Nancyhaven,1089.67,929.7500000000001,0,Saturday,18,Small
TXN-009651,Austin Howard,ichan@example.com,2026-07-11,19:15:48,370.89,WITHDRAWAL,"Taylor, Johnson and Williams",New Jennifer,13381.08,13010.19,0,Saturday,19,Medium
TXN-009652,Cameron Adams,fhenry@example.net,2026-07-15,21:50:21,121.13,PURCHASE,Thompson Inc,Lake Sabrinamouth,2164.77,2043.6399999999999,0,Wednesday,21,Small
TXN-009653,Kimberly Blankenship,wardsherri@example.net,2026-04-30,03:15:46,211.12,WITHDRAWAL,"Lewis, Green and Carter",East Kyle,5371.28,5160.16,0,Thursday,3,Medium
TXN-009654,Douglas Walls,johnsonanna@example.com,2026-07-12,12:09:53,114.27,PAYMENT,"Ferguson, Schroeder and Todd",New Lindamouth,14246.95,14361.220000000001,0,Sunday,12,Small
TXN-009655,Lynn Moore,frances67@example.org,2026-04-21,12:34:19,374.85,DEPOSIT,Patterson PLC,Smithborough,455.49,830.34,0,Tuesday,12,Medium
TXN-009656,Anthony Thomas,nicole04@example.com,2026-06-30,15:20:56,31.49,DEPOSIT,Long Ltd,East Heather,924.83,956.32,0,Tuesday,15,Micro
TXN-009657,Martin Miranda,connercharlene@example.net,2026-04-18,09:57:05,20.04,PURCHASE,"Anderson, Turner and Ramirez",Morenochester,2713.18,2693.14,0,Saturday,9,Micro
TXN-009658,Lauren Mullins,kylepena@example.com,2026-06-30,13:25:38,164.04,PAYMENT,Flores-Welch,Edwardshire,2886.71,3050.75,0,Tuesday,13,Small
TXN-009659,Pamela Hamilton,patelgregory@example.org,2026-05-15,12:57:51,52.77,PAYMENT,White Inc,South Johnnyhaven,16150.18,16202.95,0,Friday,12,Small
TXN-009660,Brooke Lewis,tracy26@example.com,2026-05-31,12:20:33,103.6,PAYMENT,Conrad Group,Burgessfort,4986.42,5090.02,0,Sunday,12,Small
TXN-009661,Aaron Freeman,madeline23@example.net,2026-06-11,14:41:06,285.5,WITHDRAWAL,"Hill, Villanueva and Robinson",Garrettside,2477.83,2192.33,0,Thursday,14,Medium
TXN-009662,Brian Robinson,wardjeanne@example.com,2026-06-13,07:37:08,706.42,WITHDRAWAL,Snyder PLC,Yubury,1522.76,816.34,0,Saturday,7,Medium
TXN-009663,Brooke Park,emmalyons@example.net,2026-05-11,15:22:53,663.78,DEPOSIT,"Reed, Cooper and Lopez",Parkerport,690.83,1354.6100000000001,0,Monday,15,Medium
TXN-009664,Andrew Smith,vincentanderson@example.net,2026-04-20,11:08:31,151.03,TRANSFER,Hurley LLC,Rachelberg,1137.06,986.03,0,Monday,11,Small
TXN-009665,David Baker,dale56@example.com,2026-06-15,09:58:28,275.77,WITHDRAWAL,Cox-Lopez,Simsborough,1454.84,1179.07,0,Monday,9,Medium
TXN-009666,Amy Castaneda,johnibarra@example.com,2026-05-12,09:17:06,120.41,WITHDRAWAL,Kirk-Williams,Schwartzburgh,1123.48,1003.07,0,Tuesday,9,Small
TXN-009667,Larry Garcia,leonsamantha@example.net,2026-05-16,19:04:55,229.8,WITHDRAWAL,"Perkins, Tyler and Collins",South Victoria,1114.74,884.94,0,Saturday,19,Medium
TXN-009668,Mr. Johnny Snow II,higginsbrenda@example.net,2026-05-23,16:11:54,484.64,PURCHASE,Jensen Group,Lake Davidmouth,669.15,184.51,0,Saturday,16,Medium
TXN-009669,Christopher Solis,zstewart@example.org,2026-05-02,18:03:00,23.44,WITHDRAWAL,Bowers Group,North Johnton,12423.29,12399.85,0,Saturday,18,Micro
TXN-009670,Kenneth Sweeney,ilewis@example.com,2026-05-20,23:36:12,49.82,DEPOSIT,Perez-Guzman,Lake Amandahaven,2948.77,2998.59,0,Wednesday,23,Micro
TXN-009671,Hector Mayo,karenrivera@example.net,2026-04-21,06:23:58,65.22,PAYMENT,"Little, Hansen and Phillips",East Scott,416.17,481.39,0,Tuesday,6,Small
TXN-009672,Michael Oconnor,uvaughn@example.net,2026-05-11,23:44:17,83.35,PAYMENT,Allen Inc,Smithborough,19878.1,19961.449999999997,0,Monday,23,Small
TXN-009673,Douglas West,reginamartinez@example.com,2026-04-18,01:24:28,245.46,WITHDRAWAL,"Garcia, Johnson and Cruz",North Calebfort,4220.42,3974.96,0,Saturday,1,Medium
TXN-009674,Craig Lopez,jboyd@example.org,2026-07-05,10:06:09,273.76,DEPOSIT,Williamson-Castillo,Clarktown,608.33,882.09,0,Sunday,10,Medium
TXN-009675,Joshua Parrish,huffmanmichael@example.com,2026-05-12,18:28:45,65.01,PAYMENT,Bond Inc,Kevinberg,5397.59,5462.6,0,Tuesday,18,Small
TXN-009676,Larry Mahoney,hscott@example.org,2026-05-29,10:42:55,79.01,DEPOSIT,Williams PLC,Port Samuelland,2058.57,2137.5800000000004,0,Friday,10,Small
TXN-009677,Mark Mcmillan,jennawright@example.com,2026-07-03,07:09:21,27.1,PAYMENT,Peterson and Sons,Jonesview,131.37,158.47,0,Friday,7,Micro
TXN-009678,Eric Levy,nelsondavid@example.net,2026-06-22,02:37:46,203.95,PAYMENT,Mcdonald-Pena,Katherinemouth,4293.39,4497.34,0,Monday,2,Medium
TXN-009679,Michael Robinson,troyshaw@example.com,2026-06-02,17:01:04,221.85,TRANSFER,"Robertson, Pierce and Gonzales",Port Katelynfurt,1547.11,1325.26,0,Tuesday,17,Medium
TXN-009680,Dr. Mark Frey,lsmith@example.org,2026-07-04,03:12:45,44.13,WITHDRAWAL,Mccarty PLC,Matthewside,3010.38,2966.25,0,Saturday,3,Micro
TXN-009681,Mrs. Stephanie Gonzalez,randyaguilar@example.com,2026-06-07,23:59:17,211.49,TRANSFER,Bennett LLC,North Mariafort,2106.58,1895.09,0,Sunday,23,Medium
TXN-009682,Tyler Moore,crystalcarson@example.com,2026-05-03,09:16:24,200.69,DEPOSIT,"Barrett, Robbins and King",Thomaschester,658.88,859.5699999999999,0,Sunday,9,Medium
TXN-009683,Johnny Chang,qjohnson@example.com,2026-06-29,16:38:58,76.6,TRANSFER,"Mills, Rivera and Williams",Wesleymouth,2683.37,2606.77,0,Monday,16,Small
TXN-009684,Pamela Johnson,aaron50@example.com,2026-05-20,14:23:32,306.86,PAYMENT,"Decker, Davis and Decker",New Christophershire,4070.17,4377.03,0,Wednesday,14,Medium
TXN-009685,Gerald Deleon,tinamiller@example.com,2026-04-17,15:41:06,515.98,PAYMENT,Wells-Hill,Gibsonshire,394.84,910.8199999999999,0,Friday,15,Medium
TXN-009686,Scott Johnson,patrick48@example.com,2026-07-06,10:56:36,102.51,WITHDRAWAL,Montgomery-Khan,Jonathanport,3901.42,3798.91,0,Monday,10,Small
TXN-009687,Meredith Walton,hchen@example.com,2026-04-28,04:22:58,167.35,TRANSFER,"Leon, Cameron and Thompson",Lake Andrea,880.03,712.68,0,Tuesday,4,Small
TXN-009688,Terri Watson,bruceleblanc@example.org,2026-07-11,07:08:37,485.14,PURCHASE,Frederick-Patton,North Elizabethfurt,3039.49,2554.35,0,Saturday,7,Medium
TXN-009689,Hailey Nunez,katrina47@example.org,2026-06-09,15:23:11,30.35,PAYMENT,Santos-Smith,Alexandertown,2910.16,2940.5099999999998,0,Tuesday,15,Micro
TXN-009690,Cheryl Holt,powellemily@example.com,2026-07-11,05:39:46,65.81,PURCHASE,Gaines Group,East Andreastad,100000.0,99934.19,0,Saturday,5,Small
TXN-009691,Sean Jordan,jonathan58@example.org,2026-04-22,02:12:02,257.22,PURCHASE,Gardner-Page,Greeneburgh,3211.5,2954.2799999999997,0,Wednesday,2,Medium
TXN-009692,Catherine Pena,eringonzalez@example.org,2026-07-10,18:36:30,80.49,PURCHASE,Perkins-Brown,West Stephanie,12414.06,12333.57,0,Friday,18,Small
TXN-009693,Natalie Johnson,ihenry@example.org,2026-05-04,09:56:08,244.41,WITHDRAWAL,"Hicks, Logan and Crawford",Johnsonville,37.81,-206.6,0,Monday,9,Medium
TXN-009694,Danny Fritz,tomwallace@example.org,2026-06-08,02:39:33,171.23,PAYMENT,Wheeler-Vaughan,Youngshire,3108.67,3279.9,0,Monday,2,Small
TXN-009695,Carlos Wright,william74@example.net,2026-07-14,20:35:04,24.26,WITHDRAWAL,"Burton, Hill and Weaver",New Lisa,11162.57,11138.31,0,Tuesday,20,Micro
TXN-009696,Devon Warren,kylemyers@example.com,2026-04-20,18:31:05,850.81,DEPOSIT,"Gutierrez, Park and Petersen",Lake Thomas,6871.89,7722.700000000001,0,Monday,18,Medium
TXN-009697,Joseph Weiss,davidhicks@example.com,2026-05-17,21:06:48,270.54,DEPOSIT,Stuart Inc,South Jason,44630.76,44901.3,0,Sunday,21,Medium
TXN-009698,Jared Williams,mwright@example.net,2026-07-08,12:17:07,39.24,TRANSFER,"Nichols, Hatfield and Wilson",Peterside,183.76,144.51999999999998,0,Wednesday,12,Micro
TXN-009699,Hannah Riddle,judy25@example.net,2026-06-07,20:40:23,173.62,TRANSFER,"Stephens, Cunningham and Adams",Port David,2056.13,1882.5100000000002,0,Sunday,20,Small
TXN-009700,Diana Patel,charleswhite@example.net,2026-07-01,13:37:18,22.78,PURCHASE,"Delgado, Smith and Palmer",West Michaelshire,2651.14,2628.3599999999997,0,Wednesday,13,Micro
TXN-009701,Rebecca Jackson,ryates@example.net,2026-04-19,08:39:38,186.34,WITHDRAWAL,Fuller-Taylor,Matthewhaven,2384.02,2197.68,0,Sunday,8,Small
TXN-009702,Elizabeth Simmons,tshaffer@example.org,2026-05-10,22:32:44,40.98,WITHDRAWAL,Diaz-Johnson,Port Heather,2131.84,2090.86,0,Sunday,22,Micro
TXN-009703,Theresa Bowman MD,jessicamacias@example.org,2026-07-07,08:23:43,88.28,PURCHASE,Brown Group,New Paulfurt,164.97,76.69,0,Tuesday,8,Small
TXN-009704,Hannah Lam,austin25@example.org,2026-06-04,09:01:27,78.04,PAYMENT,Gonzalez and Sons,Lake Kelli,396.82,474.86,0,Thursday,9,Small
TXN-009705,Rose Dixon,joshuacochran@example.net,2026-06-26,20:45:32,173.99,PURCHASE,Graham PLC,East Kelly,286.7,112.70999999999998,0,Friday,20,Small
TXN-009706,Bryan Hughes,hshaw@example.org,2026-04-30,06:02:04,247.82,TRANSFER,"Smith, Gomez and Delgado",Abbottchester,1613.65,1365.8300000000002,0,Thursday,6,Medium
TXN-009707,Brian Fisher,julie41@example.net,2026-07-06,08:35:19,52.3,WITHDRAWAL,"Meyers, Bradford and Gutierrez",Port Williamfurt,4636.35,4584.05,0,Monday,8,Small
TXN-009708,Dr. Kimberly Wilson,kyle29@example.com,2026-04-25,19:02:00,37.86,PURCHASE,"Donovan, Brown and Carter",New Jill,4528.38,4490.52,0,Saturday,19,Micro
TXN-009709,Jermaine Welch,jessica06@example.net,2026-06-13,22:53:25,43.29,DEPOSIT,"Deleon, Brooks and Wilson",Danielstad,1293.23,1336.52,0,Saturday,22,Micro
TXN-009710,Dennis Simon,kristin98@example.com,2026-05-05,07:33:11,135.01,DEPOSIT,Molina Ltd,Kristyborough,540.3,675.31,0,Tuesday,7,Small
TXN-009711,Eric Wilson,phowell@example.org,2026-06-08,21:46:33,25.42,PAYMENT,Morris and Sons,Danielstad,4325.74,4351.16,0,Monday,21,Micro
TXN-009712,Michael Williamson,william46@example.com,2026-07-01,09:48:30,87.63,DEPOSIT,Hernandez-Castro,East Joshuaborough,3839.28,3926.9100000000003,0,Wednesday,9,Small
TXN-009713,Rachel Lopez,derekescobar@example.org,2026-06-25,12:53:10,124.92,PAYMENT,Baldwin-Benson,Ericaland,3248.87,3373.79,0,Thursday,12,Small
TXN-009714,Paul Wilson,lindsayshort@example.net,2026-06-19,10:43:15,165.35,DEPOSIT,"Lee, Scott and Gutierrez",South Gary,3450.09,3615.44,0,Friday,10,Small
TXN-009715,Ryan Garcia,jeremyvaughn@example.com,2026-04-20,03:45:22,12.09,PAYMENT,"Compton, Hunt and Ross",West Danielle,216.63,228.72,0,Monday,3,Micro
TXN-009716,Heidi White,brewerbryce@example.com,2026-05-06,00:02:06,618.9,PURCHASE,Cross Ltd,North Kathleen,2981.28,2362.38,0,Wednesday,0,Medium
TXN-009717,Christopher Harvey,llee@example.com,2026-06-22,15:00:42,232.81,PAYMENT,"Davis, Yang and Nelson",Scottland,1774.8,2007.61,0,Monday,15,Medium
TXN-009718,John Murphy DDS,qleon@example.net,2026-06-20,02:29:48,84.94,PURCHASE,Nelson Inc,South Jaredburgh,1510.13,1425.19,0,Saturday,2,Small
TXN-009719,Tonya Foster,connorarias@example.org,2026-07-09,18:44:28,1059.9,WITHDRAWAL,Stewart Ltd,North Zachary,4358.41,3298.5099999999998,0,Thursday,18,Large
TXN-009720,Joseph Newman,samanthagarrett@example.org,2026-06-27,07:26:18,52.73,TRANSFER,Hood Inc,Carpenterview,250.31,197.58,0,Saturday,7,Small
TXN-009721,Amanda Grant,boonebrenda@example.net,2026-07-10,18:30:19,647.9,WITHDRAWAL,Hancock and Sons,Hamiltonton,2333.4,1685.5,0,Friday,18,Medium
TXN-009722,Amber Long DVM,kristenmay@example.org,2026-05-27,15:27:41,189.47,TRANSFER,"Barton, Lee and Holloway",Danieltown,10764.36,10574.890000000001,0,Wednesday,15,Small
TXN-009723,Vincent Lyons,wneal@example.com,2026-04-30,05:28:39,56.67,TRANSFER,Spence-Taylor,Martinezhaven,8173.72,8117.05,0,Thursday,5,Small
TXN-009724,Jessica Burch,bwelch@example.com,2026-05-15,07:24:10,49.2,PAYMENT,Franklin-Vaughan,Wilsonfurt,674.76,723.96,0,Friday,7,Micro
TXN-009725,Douglas Smith,bhale@example.net,2026-05-26,04:13:34,288.43,TRANSFER,Sanchez PLC,South Lancehaven,2351.28,2062.8500000000004,0,Tuesday,4,Medium
TXN-009726,Judy Kane,avilaaudrey@example.org,2026-06-14,15:14:51,151.19,TRANSFER,"Kelly, Morris and Friedman",Saraport,5521.37,5370.18,0,Sunday,15,Small
TXN-009727,Amy Meyer,velasquezmiguel@example.org,2026-06-06,09:59:12,170.36,DEPOSIT,"Leonard, Bailey and Kennedy",Lake Jodi,288.64,459.0,0,Saturday,9,Small
